id_reporte,fecha_reporte,indicador_interno,indicador_codigo,indicador,unidad,total,mujeres,hombres,ninas,ninos,discapacidad,tiene_desagregacion
846317452,2026-08-20,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,50,29,16,4,1,0,1
846317452,2026-08-20,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,50,29,16,4,1,0,1
846317452,2026-08-20,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,50,29,16,4,1,0,1
846317452,2026-08-20,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,11,8,3,0,0,0,1
846317452,2026-08-20,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,11,8,3,0,0,0,1
846317452,2026-08-20,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,11,8,3,0,0,0,1
846317452,2026-08-20,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,4,2,2,0,0,0,1
846321630,2026-08-20,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,22,13,8,1,0,0,1
846321630,2026-08-20,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,22,13,8,1,0,0,1
846321630,2026-08-20,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,22,13,8,1,0,0,1
846321630,2026-08-20,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,18,9,9,0,0,0,1
846321630,2026-08-20,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,18,9,9,0,0,0,1
846321630,2026-08-20,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,18,9,9,0,0,0,1
846321630,2026-08-20,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,1,0,1,0,0,0,1
846326992,2026-08-20,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,85,54,30,1,0,0,1
846326992,2026-08-20,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,85,54,30,1,0,0,1
846326992,2026-08-20,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,85,54,30,1,0,0,1
846326992,2026-08-20,nt_derivados,3.2.6,Número de casos derivados,Casos,1,0,1,0,0,0,1
846326992,2026-08-20,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,15,6,3,0,6,0,1
846326992,2026-08-20,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,15,6,3,0,6,0,1
846326992,2026-08-20,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,15,6,3,0,6,0,1
846326992,2026-08-20,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,2,2,0,0,0,0,1
846613448,2026-08-21,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,45,38,0,7,0,0,1
846613448,2026-08-21,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,30,25,0,5,0,0,1
846613448,2026-08-21,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,45,38,0,7,0,0,1
846613448,2026-08-21,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,15,13,0,2,0,0,1
847699660,2026-08-21,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,43,30,11,2,0,0,1
847699660,2026-08-21,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,43,30,11,2,0,0,1
847699660,2026-08-21,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,43,30,11,2,0,0,1
847699660,2026-08-21,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,20,9,10,1,0,0,1
847699660,2026-08-21,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,20,9,10,1,0,0,1
847699660,2026-08-21,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,20,9,10,1,0,0,1
847699660,2026-08-21,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,1,0,1,0,0,0,1
847701391,2026-08-21,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,48,32,12,2,2,0,1
847701391,2026-08-21,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,48,32,12,2,2,0,1
847701391,2026-08-21,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,48,32,12,2,2,0,1
847701391,2026-08-21,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,11,5,2,3,1,0,1
847701391,2026-08-21,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,11,5,2,3,1,0,1
847701391,2026-08-21,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,11,5,2,3,1,0,1
847230162,2026-08-22,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,27,22,0,5,0,0,1
847230162,2026-08-22,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,16,12,0,4,0,0,1
847230162,2026-08-22,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,27,22,0,5,0,0,1
847230162,2026-08-22,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,11,10,0,1,0,0,1
848737845,2026-08-22,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,1,1,0,0,0,0,1
848737845,2026-08-22,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,46,26,18,0,2,0,1
848737845,2026-08-22,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,46,26,18,0,2,0,1
848737845,2026-08-22,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,46,26,18,0,2,0,1
848737845,2026-08-22,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,24,9,9,4,2,0,1
848737845,2026-08-22,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,24,9,9,4,2,0,1
848737845,2026-08-22,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,24,9,9,4,2,0,1
848737845,2026-08-22,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,3,1,2,0,0,0,1
848739585,2026-08-22,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,63,39,22,2,0,0,1
848739585,2026-08-22,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,63,39,22,2,0,0,1
848739585,2026-08-22,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,63,39,22,2,0,0,1
848739585,2026-08-22,nt_derivados,3.2.6,Número de casos derivados,Casos,1,1,0,0,0,0,1
848739585,2026-08-22,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,13,7,2,4,0,0,1
848739585,2026-08-22,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,13,7,2,4,0,0,1
848739585,2026-08-22,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,13,7,2,4,0,0,1
848739585,2026-08-22,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,1,0,1,0,0,0,1
848740867,2026-08-22,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,39,16,22,1,0,0,1
848740867,2026-08-22,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,39,16,22,1,0,0,1
848740867,2026-08-22,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,39,16,22,1,0,0,1
848740867,2026-08-22,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,7,5,1,1,0,0,1
848740867,2026-08-22,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,7,5,1,1,0,0,1
848740867,2026-08-22,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,7,5,1,1,0,0,1
848740867,2026-08-22,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,4,1,2,0,1,0,1
848743596,2026-08-22,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,2,2,0,0,0,0,1
848743596,2026-08-22,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,76,43,16,13,4,0,1
848743596,2026-08-22,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,76,43,16,13,4,0,1
848743596,2026-08-22,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,76,43,16,13,4,0,1
848743596,2026-08-22,nt_derivados,3.2.6,Número de casos derivados,Casos,4,0,1,2,1,0,1
848743596,2026-08-22,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,24,8,3,6,7,0,1
848743596,2026-08-22,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,24,8,3,6,7,0,1
848743596,2026-08-22,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,24,8,3,6,7,0,1
848743596,2026-08-22,mp_atencion_no_prenatal,3.4.5,Número de gestantes que recibieron atención médica diferente al control prenatal,Personas,2,1,0,1,0,0,1
848743596,2026-08-22,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,5,3,0,2,0,0,1
848744435,2026-08-23,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,35,26,7,0,2,0,1
848744435,2026-08-23,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,35,26,7,0,2,0,1
848744435,2026-08-23,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,35,26,7,0,2,0,1
848744435,2026-08-23,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,12,10,1,1,0,0,1
848744435,2026-08-23,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,12,10,1,1,0,0,1
848744435,2026-08-23,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,12,10,1,1,0,0,1
848744435,2026-08-23,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,1,1,0,0,0,0,1
848697604,2026-08-24,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,44,37,0,7,0,0,1
848697604,2026-08-24,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,32,27,0,5,0,0,1
848697604,2026-08-24,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,44,37,0,7,0,0,1
848697604,2026-08-24,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,12,10,0,2,0,0,1
848745069,2026-08-24,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,24,8,14,2,0,0,1
848745069,2026-08-24,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,24,8,14,2,0,0,1
848745069,2026-08-24,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,24,8,14,2,0,0,1
848745069,2026-08-24,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,20,11,6,0,3,0,1
848745069,2026-08-24,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,20,11,6,0,3,0,1
848745069,2026-08-24,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,20,11,6,0,3,0,1
848746322,2026-08-24,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,61,36,22,2,1,0,1
848746322,2026-08-24,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,59,34,22,2,1,0,1
848746322,2026-08-24,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,59,34,22,2,1,0,1
848746322,2026-08-24,nt_derivados,3.2.6,Número de casos derivados,Casos,2,1,1,0,0,0,1
848746322,2026-08-24,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,18,10,5,2,1,0,1
848746322,2026-08-24,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,18,10,5,2,1,0,1
848746322,2026-08-24,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,18,10,5,2,1,0,1
